game_id,season_id,team_id_home,game_date,matchup_home,wl_home,pts_home,team_id_away,wl_away,pts_away,game_status_text,season,attendance,series_leader
21700510,22017,1610612750,12/27/2017,MIN vs. DEN,W,128,1610612743,L,125,Final,2017,18978.0,Minnesota
21700506,22017,1610612766,12/27/2017,CHA vs. BOS,L,91,1610612738,W,102,Final,2017,19611.0,Boston
21700512,22017,1610612760,12/27/2017,OKC vs. TOR,W,124,1610612761,L,107,Final,2017,18203.0,Oklahoma City
21700511,22017,1610612740,12/27/2017,NOP vs. BKN,W,128,1610612751,L,113,Final,2017,16707.0,New Orleans
21700519,22017,1610612759,12/28/2017,SAS vs. NYK,W,119,1610612752,L,107,Final,2017,18935.0,San Antonio
21700517,22017,1610612738,12/28/2017,BOS vs. HOU,W,99,1610612745,L,98,Final,2017,18624.0,Tied
21700516,22017,1610612753,12/28/2017,ORL vs. DET,W,102,1610612765,L,89,Final,2017,18846.0,Orlando
21700520,22017,1610612757,12/28/2017,POR vs. PHI,W,114,1610612755,L,110,Final,2017,20104.0,Tied
21700518,22017,1610612749,12/28/2017,MIL vs. MIN,W,102,1610612750,L,96,Final,2017,18717.0,Tied
21700528,22017,1610612744,12/29/2017,GSW vs. CHA,L,100,1610612766,W,111,Final,2017,19596.0,Tied
21700529,22017,1610612747,12/29/2017,LAL vs. LAC,L,106,1610612746,W,121,Final,2017,18997.0,LA Clippers
21700524,22017,1610612741,12/29/2017,CHI vs. IND,W,119,1610612754,L,107,Final,2017,21178.0,Indiana
21700523,22017,1610612748,12/29/2017,MIA vs. BKN,L,87,1610612751,W,111,Final,2017,19600.0,Brooklyn
21700527,22017,1610612758,12/29/2017,SAC vs. PHX,L,101,1610612756,W,111,Final,2017,17583.0,Phoenix
21700521,22017,1610612764,12/29/2017,WAS vs. HOU,W,121,1610612745,L,103,Final,2017,20356.0,Tied
21700522,22017,1610612761,12/29/2017,TOR vs. ATL,W,111,1610612737,L,98,Final,2017,19800.0,Toronto
21700526,22017,1610612760,12/29/2017,OKC vs. MIL,L,95,1610612749,W,97,Final,2017,18203.0,Tied
21700525,22017,1610612740,12/29/2017,NOP vs. DAL,L,120,1610612742,W,128,Final,2017,16878.0,New Orleans
21700535,22017,1610612744,12/30/2017,GSW vs. MEM,W,141,1610612763,L,128,Final,2017,19596.0,Golden State
21700531,22017,1610612753,12/30/2017,ORL vs. MIA,L,111,1610612748,W,117,Final,2017,18846.0,Tied
21700530,22017,1610612765,12/30/2017,DET vs. SAS,W,93,1610612759,L,79,Final,2017,19671.0,Tied
21700534,22017,1610612762,12/30/2017,UTA vs. CLE,W,104,1610612739,L,101,Final,2017,18306.0,Tied
21700533,22017,1610612737,12/30/2017,ATL vs. POR,W,104,1610612757,L,89,Final,2017,15877.0,Tied
21700536,22017,1610612743,12/30/2017,DEN vs. PHI,L,102,1610612755,W,107,Final,2017,19599.0,Philadelphia
21700532,22017,1610612740,12/30/2017,NOP vs. NYK,L,103,1610612752,W,105,Final,2017,16947.0,Tied
21700544,22017,1610612756,12/31/2017,PHX vs. PHI,L,110,1610612755,W,123,Final,2017,16983.0,Tied
21700539,22017,1610612738,12/31/2017,BOS vs. BKN,W,108,1610612751,L,105,Final,2017,18624.0,Boston
21700542,22017,1610612746,12/31/2017,LAC vs. CHA,W,106,1610612766,L,98,Final,2017,17348.0,Tied
21700540,22017,1610612745,12/31/2017,HOU vs. LAL,W,148,1610612747,L,142,Final,2017,18179.0,Houston
21700538,22017,1610612754,12/31/2017,IND vs. MIN,L,90,1610612750,W,107,Final,2017,17923.0,Tied
21700543,22017,1610612758,12/31/2017,SAC vs. MEM,L,96,1610612763,W,114,Final,2017,17583.0,Memphis
21700537,22017,1610612764,12/31/2017,WAS vs. CHI,W,114,1610612741,L,110,Final,2017,20356.0,Washington
21700541,22017,1610612760,12/31/2017,OKC vs. DAL,L,113,1610612742,W,116,Final,2017,18203.0,Tied
21700547,22017,1610612741,1/1/2018,CHI vs. POR,L,120,1610612757,W,124,Final,2017,20860.0,Portland
21700545,22017,1610612751,1/1/2018,BKN vs. ORL,W,98,1610612753,L,95,Final,2017,16164.0,Brooklyn
21700548,22017,1610612750,1/1/2018,MIN vs. LAL,W,114,1610612747,L,96,Final,2017,18978.0,Minnesota
21700546,22017,1610612761,1/1/2018,TOR vs. MIL,W,131,1610612749,L,127,Final,2017,19800.0,Toronto
21700550,22017,1610612752,1/2/2018,NYK vs. SAS,L,91,1610612759,W,100,Final,2017,19812.0,San Antonio
21700551,22017,1610612756,1/2/2018,PHX vs. ATL,W,104,1610612737,L,103,Final,2017,15921.0,Tied
21700553,22017,1610612746,1/2/2018,LAC vs. MEM,W,113,1610612763,L,105,Final,2017,15711.0,Tied
21700549,22017,1610612739,1/2/2018,CLE vs. POR,W,127,1610612757,L,110,Final,2017,20562.0,Tied
21700552,22017,1610612758,1/2/2018,SAC vs. CHA,L,111,1610612766,W,131,Final,2017,17583.0,Charlotte
21700555,22017,1610612755,1/3/2018,PHI vs. SAS,W,112,1610612759,L,106,Final,2017,20642.0,Philadelphia
21700565,22017,1610612747,1/3/2018,LAL vs. OKC,L,96,1610612760,W,133,Final,2017,18997.0,Tied
21700560,22017,1610612741,1/3/2018,CHI vs. TOR,L,115,1610612761,W,124,Final,2017,20056.0,Toronto
21700557,22017,1610612751,1/3/2018,BKN vs. MIN,W,98,1610612750,L,97,Final,2017,16215.0,Tied
21700559,22017,1610612738,1/3/2018,BOS vs. CLE,W,102,1610612739,L,88,Final,2017,18624.0,Cleveland
21700554,22017,1610612753,1/3/2018,ORL vs. HOU,L,98,1610612745,W,116,Final,2017,18588.0,Houston
21700558,22017,1610612748,1/3/2018,MIA vs. DET,W,111,1610612765,L,104,Final,2017,19600.0,Tied
21700564,22017,1610612762,1/3/2018,UTA vs. NOP,L,98,1610612740,W,108,Final,2017,18306.0,Utah
21700561,22017,1610612749,1/3/2018,MIL vs. IND,W,122,1610612754,L,101,Final,2017,15613.0,Indiana
21700562,22017,1610612742,1/3/2018,DAL vs. GSW,L,122,1610612744,W,125,Final,2017,20212.0,Golden State
21700563,22017,1610612743,1/3/2018,DEN vs. PHX,W,134,1610612756,L,111,Final,2017,14079.0,Denver
21700556,22017,1610612764,1/3/2018,WAS vs. NYK,W,121,1610612752,L,103,Final,2017,17206.0,Washington
21700567,22017,1610612746,1/4/2018,LAC vs. OKC,L,117,1610612760,W,127,Final,2017,19068.0,Oklahoma City
21700566,22017,1610612745,1/4/2018,HOU vs. GSW,L,114,1610612744,W,124,Final,2017,18055.0,Houston
21700569,22017,1610612755,1/5/2018,PHI vs. DET,W,114,1610612765,L,78,Final,2017,20592.0,Philadelphia
21700573,22017,1610612759,1/5/2018,SAS vs. PHX,W,103,1610612756,L,89,Final,2017,18501.0,San Antonio
21700577,22017,1610612747,1/5/2018,LAL vs. CHA,L,94,1610612766,W,108,Final,2017,18997.0,Tied
21700570,22017,1610612738,1/5/2018,BOS vs. MIN,W,91,1610612750,L,84,Final,2017,18624.0,Boston
21700568,22017,1610612748,1/5/2018,MIA vs. NYK,W,107,1610612752,L,103,Final,2017,19600.0,Tied
21700576,22017,1610612757,1/5/2018,POR vs. ATL,W,110,1610612737,L,89,Final,2017,19393.0,Tied
21700571,22017,1610612749,1/5/2018,MIL vs. TOR,L,110,1610612761,W,129,Final,2017,18717.0,Toronto
21700572,22017,1610612742,1/5/2018,DAL vs. CHI,L,124,1610612741,W,127,Final,2017,20073.0,Chicago
21700574,22017,1610612743,1/5/2018,DEN vs. UTA,W,99,1610612762,L,91,Final,2017,15557.0,Tied
21700575,22017,1610612763,1/5/2018,MEM vs. WAS,L,100,1610612764,W,102,Final,2017,16988.0,Washington
21700579,22017,1610612751,1/6/2018,BKN vs. BOS,L,85,1610612738,W,87,Final,2017,17732.0,Boston
21700578,22017,1610612746,1/6/2018,LAC vs. GSW,L,105,1610612744,W,121,Final,2017,19068.0,Golden State
21700582,22017,1610612753,1/6/2018,ORL vs. CLE,L,127,1610612739,W,131,Final,2017,18997.0,Tied
21700580,22017,1610612765,1/6/2018,DET vs. HOU,W,108,1610612745,L,101,Final,2017,18046.0,Tied
21700581,22017,1610612754,1/6/2018,IND vs. CHI,W,125,1610612741,L,86,Final,2017,17923.0,Indiana
21700585,22017,1610612758,1/6/2018,SAC vs. DEN,W,106,1610612743,L,98,Final,2017,17583.0,Denver
21700584,22017,1610612750,1/6/2018,MIN vs. NOP,W,116,1610612740,L,98,Final,2017,18978.0,Minnesota
21700583,22017,1610612764,1/6/2018,WAS vs. MIL,L,103,1610612749,W,110,Final,2017,18762.0,Tied
21700590,22017,1610612747,1/7/2018,LAL vs. ATL,W,132,1610612737,L,113,Final,2017,18997.0,L.A. Lakers
21700588,22017,1610612756,1/7/2018,PHX vs. OKC,W,114,1610612760,L,100,Final,2017,18055.0,Oklahoma City
21700586,22017,1610612748,1/7/2018,MIA vs. UTA,W,103,1610612762,L,102,Final,2017,19600.0,Miami
21700589,22017,1610612757,1/7/2018,POR vs. SAS,W,111,1610612759,L,110,Final,2017,19393.0,San Antonio
21700587,22017,1610612742,1/7/2018,DAL vs. NYK,L,96,1610612752,W,100,Final,2017,20171.0,Tied
21700597,22017,1610612744,1/8/2018,GSW vs. DEN,W,124,1610612743,L,114,Final,2017,19596.0,Tied
21700593,22017,1610612741,1/8/2018,CHI vs. HOU,L,107,1610612745,W,116,Final,2017,17462.0,Houston
21700592,22017,1610612751,1/8/2018,BKN vs. TOR,L,113,1610612761,W,114,Final,2017,13681.0,Toronto
21700598,22017,1610612746,1/8/2018,LAC vs. ATL,W,108,1610612737,L,107,Final,2017,14624.0,LA Clippers
21700591,22017,1610612754,1/8/2018,IND vs. MIL,W,109,1610612749,L,96,Final,2017,14670.0,Indiana
21700596,22017,1610612758,1/8/2018,SAC vs. SAS,L,100,1610612759,W,107,Final,2017,17583.0,San Antonio
21700594,22017,1610612750,1/8/2018,MIN vs. CLE,W,127,1610612739,L,99,Final,2017,18978.0,Tied
21700595,22017,1610612740,1/8/2018,NOP vs. DET,W,112,1610612765,L,109,Final,2017,12874.0,New Orleans
21700602,22017,1610612747,1/9/2018,LAL vs. SAC,W,99,1610612758,L,86,Final,2017,18997.0,Tied
21700601,22017,1610612742,1/9/2018,DAL vs. ORL,W,114,1610612753,L,99,Final,2017,19306.0,Tied
21700599,22017,1610612761,1/9/2018,TOR vs. MIA,L,89,1610612748,W,90,Final,2017,19800.0,Miami
21700600,22017,1610612760,1/9/2018,OKC vs. POR,L,106,1610612757,W,117,Final,2017,18203.0,Portland
21700613,22017,1610612744,1/10/2018,GSW vs. LAC,L,106,1610612746,W,125,Final,2017,19596.0,Golden State
21700607,22017,1610612752,1/10/2018,NYK vs. CHI,L,119,1610612741,W,122,Final,2017,19812.0,Chicago
21700606,22017,1610612751,1/10/2018,BKN vs. DET,L,80,1610612765,W,114,Final,2017,13457.0,Detroit
21700608,22017,1610612745,1/10/2018,HOU vs. POR,W,121,1610612757,L,112,Final,2017,18055.0,Houston
21700610,22017,1610612749,1/10/2018,MIL vs. ORL,W,110,1610612753,L,103,Final,2017,14543.0,Milwaukee
21700604,22017,1610612754,1/10/2018,IND vs. MIA,L,106,1610612748,W,114,Final,2017,14540.0,Tied
21700612,22017,1610612743,1/10/2018,DEN vs. ATL,L,97,1610612737,W,110,Final,2017,14182.0,Tied
21700611,22017,1610612750,1/10/2018,MIN vs. OKC,W,104,1610612760,L,88,Final,2017,18978.0,Minnesota
21700603,22017,1610612766,1/10/2018,CHA vs. DAL,L,111,1610612742,W,115,Final,2017,14462.0,Tied
21700605,22017,1610612764,1/10/2018,WAS vs. UTA,L,104,1610612762,W,107,Final,2017,15640.0,Utah
21700609,22017,1610612763,1/10/2018,MEM vs. NOP,W,105,1610612740,L,102,Final,2017,14312.0,Tied
21700614,22017,1610612755,1/11/2018,PHI vs. BOS,L,103,1610612738,W,114,Final,2017,19078.0,Boston
21700617,22017,1610612747,1/11/2018,LAL vs. SAS,W,93,1610612759,L,81,Final,2017,18997.0,L.A. Lakers
21700616,22017,1610612758,1/11/2018,SAC vs. LAC,L,115,1610612746,W,121,Final,2017,17583.0,LA Clippers
21700615,22017,1610612761,1/11/2018,TOR vs. CLE,W,133,1610612739,L,99,Final,2017,19923.0,Cleveland
21700626,22017,1610612756,1/12/2018,PHX vs. HOU,L,95,1610612745,W,112,Final,2017,18055.0,Houston
21700622,22017,1610612749,1/12/2018,MIL vs. GSW,L,94,1610612744,W,108,Final,2017,18717.0,Tied
21700619,22017,1610612754,1/12/2018,IND vs. CLE,W,97,1610612739,L,95,Final,2017,17923.0,Indiana
21700621,22017,1610612737,1/12/2018,ATL vs. BKN,L,105,1610612751,W,110,Final,2017,13093.0,Brooklyn
21700625,22017,1610612743,1/12/2018,DEN vs. MEM,W,87,1610612763,L,78,Final,2017,15607.0,Denver
21700618,22017,1610612766,1/12/2018,CHA vs. UTA,W,99,1610612762,L,88,Final,2017,14848.0,Tied
21700623,22017,1610612750,1/12/2018,MIN vs. NYK,W,118,1610612752,L,108,Final,2017,18978.0,Minnesota
21700620,22017,1610612764,1/12/2018,WAS vs. ORL,W,125,1610612753,L,119,Final,2017,18171.0,Washington
21700624,22017,1610612740,1/12/2018,NOP vs. POR,W,119,1610612757,L,113,Final,2017,17003.0,Tied
21700633,22017,1610612759,1/13/2018,SAS vs. DEN,W,112,1610612743,L,80,Final,2017,18418.0,Tied
21700632,22017,1610612741,1/13/2018,CHI vs. DET,W,107,1610612765,L,105,Final,2017,21613.0,Detroit
21700628,22017,1610612746,1/13/2018,LAC vs. SAC,W,126,1610612758,L,105,Final,2017,16656.0,LA Clippers
21700627,22017,1610612742,1/13/2018,DAL vs. LAL,L,101,1610612747,W,107,Final,2017,20209.0,L.A. Lakers
21700630,22017,1610612764,1/13/2018,WAS vs. BKN,W,119,1610612751,L,113,Final,2017,18354.0,Brooklyn
21700629,22017,1610612766,1/13/2018,CHA vs. OKC,L,91,1610612760,W,101,Final,2017,19624.0,Tied
21700631,22017,1610612761,1/13/2018,TOR vs. GSW,L,125,1610612744,W,127,Final,2017,20078.0,Golden State
21700635,22017,1610612752,1/14/2018,NYK vs. NOP,L,118,1610612740,W,123,Final,2017,19812.0,Tied
21700636,22017,1610612756,1/14/2018,PHX vs. IND,L,97,1610612754,W,120,Final,2017,17091.0,Indiana
21700634,22017,1610612748,1/14/2018,MIA vs. MIL,W,97,1610612749,L,79,Final,2017,19600.0,Miami
21700637,22017,1610612750,1/14/2018,MIN vs. POR,W,120,1610612757,L,103,Final,2017,14739.0,Tied
21700639,22017,1610612755,1/15/2018,PHI vs. TOR,W,117,1610612761,L,111,Final,2017,20637.0,Toronto
21700644,22017,1610612741,1/15/2018,CHI vs. MIA,W,119,1610612748,L,111,Final,2017,20546.0,Miami
21700642,22017,1610612751,1/15/2018,BKN vs. NYK,L,104,1610612752,W,119,Final,2017,17732.0,New York
21700648,22017,1610612746,1/15/2018,LAC vs. HOU,W,113,1610612745,L,102,Final,2017,17622.0,Tied
21700646,22017,1610612739,1/15/2018,CLE vs. GSW,L,108,1610612744,W,118,Final,2017,20562.0,Golden State
21700638,22017,1610612765,1/15/2018,DET vs. CHA,L,107,1610612766,W,118,Final,2017,17200.0,Charlotte
21700647,22017,1610612762,1/15/2018,UTA vs. IND,L,94,1610612754,W,109,Final,2017,18306.0,Tied
21700641,22017,1610612737,1/15/2018,ATL vs. SAS,W,102,1610612759,L,99,Final,2017,15806.0,Tied
21700640,22017,1610612764,1/15/2018,WAS vs. MIL,L,95,1610612749,W,104,Final,2017,19607.0,Tied
21700645,22017,1610612763,1/15/2018,MEM vs. LAL,W,123,1610612747,L,114,Final,2017,17794.0,Tied
21700643,22017,1610612760,1/15/2018,OKC vs. SAC,W,95,1610612758,L,88,Final,2017,18203.0,Oklahoma City
21700650,22017,1610612738,1/16/2018,BOS vs. NOP,L,113,1610612740,W,116,Final,2017,18624.0,New Orleans
21700649,22017,1610612753,1/16/2018,ORL vs. MIN,W,108,1610612750,L,102,Final,2017,18589.0,Tied
21700652,22017,1610612757,1/16/2018,POR vs. PHX,W,118,1610612756,L,111,Final,2017,18604.0,Portland
21700651,22017,1610612743,1/16/2018,DEN vs. DAL,W,105,1610612742,L,102,Final,2017,14097.0,Tied
21700657,22017,1610612741,1/17/2018,CHI vs. GSW,L,112,1610612744,W,119,Final,2017,21372.0,Golden State
21700655,22017,1610612751,1/17/2018,BKN vs. SAS,L,95,1610612759,W,100,Final,2017,15425.0,San Antonio
21700662,22017,1610612746,1/17/2018,LAC vs. DEN,W,109,1610612743,L,104,Final,2017,15043.0,LA Clippers
21700659,22017,1610612749,1/17/2018,MIL vs. MIA,L,101,1610612748,W,106,Final,2017,16695.0,Miami
21700654,22017,1610612737,1/17/2018,ATL vs. NOP,W,94,1610612740,L,93,Final,2017,10894.0,Tied
21700661,22017,1610612758,1/17/2018,SAC vs. UTA,L,105,1610612762,W,120,Final,2017,17583.0,Utah
21700653,22017,1610612766,1/17/2018,CHA vs. WAS,W,133,1610612764,L,109,Final,2017,11528.0,Charlotte
21700658,22017,1610612763,1/17/2018,MEM vs. NYK,W,105,1610612752,L,99,Final,2017,12885.0,Tied
21700656,22017,1610612761,1/17/2018,TOR vs. DET,W,96,1610612765,L,91,Final,2017,19800.0,Toronto
21700660,22017,1610612760,1/17/2018,OKC vs. LAL,W,114,1610612747,L,90,Final,2017,18203.0,Tied
21700663,22017,1610612738,1/18/2018,BOS vs. PHI,L,80,1610612755,W,89,Final,2017,18624.0,Boston
21700664,22017,1610612739,1/18/2018,CLE vs. ORL,W,104,1610612753,L,103,Final,2017,20562.0,Tied
21700665,22017,1610612745,1/18/2018,HOU vs. MIN,W,116,1610612750,L,98,Final,2017,18055.0,Houston
21700666,22017,1610612757,1/18/2018,POR vs. IND,W,100,1610612754,L,86,Final,2017,19071.0,Portland
21700673,22017,1610612747,1/19/2018,LAL vs. IND,W,99,1610612754,L,86,Final,2017,18997.0,Tied
21700668,22017,1610612751,1/19/2018,BKN vs. MIA,W,101,1610612748,L,95,Final,2017,17732.0,Brooklyn
21700669,22017,1610612765,1/19/2018,DET vs. WAS,L,112,1610612764,W,122,Final,2017,14744.0,Washington
21700672,22017,1610612762,1/19/2018,UTA vs. NYK,L,115,1610612752,W,117,Final,2017,18306.0,New York
21700671,22017,1610612743,1/19/2018,DEN vs. PHX,L,100,1610612756,W,108,Final,2017,15732.0,Denver
21700667,22017,1610612761,1/19/2018,TOR vs. SAS,W,86,1610612759,L,83,Final,2017,19800.0,Tied
21700670,22017,1610612763,1/19/2018,MEM vs. SAC,W,106,1610612758,L,88,Final,2017,16831.0,Memphis
21700678,22017,1610612755,1/20/2018,PHI vs. MIL,W,116,1610612749,L,94,Final,2017,20826.0,Tied
21700674,22017,1610612739,1/20/2018,CLE vs. OKC,L,124,1610612760,W,148,Final,2017,20562.0,Tied
21700679,22017,1610612745,1/20/2018,HOU vs. GSW,W,116,1610612744,L,108,Final,2017,18055.0,Houston
21700682,22017,1610612757,1/20/2018,POR vs. DAL,W,117,1610612742,L,108,Final,2017,19464.0,Portland
21700681,22017,1610612762,1/20/2018,UTA vs. LAC,W,125,1610612746,L,113,Final,2017,18306.0,Utah
21700675,22017,1610612737,1/20/2018,ATL vs. CHI,L,97,1610612741,W,113,Final,2017,15597.0,Chicago
21700680,22017,1610612750,1/20/2018,MIN vs. TOR,W,115,1610612761,L,109,Final,2017,17828.0,Tied
21700676,22017,1610612766,1/20/2018,CHA vs. MIA,L,105,1610612748,W,106,Final,2017,18687.0,Miami
21700677,22017,1610612740,1/20/2018,NOP vs. MEM,W,111,1610612763,L,104,Final,2017,18212.0,Tied
21700686,22017,1610612759,1/21/2018,SAS vs. IND,L,86,1610612754,W,94,Final,2017,18418.0,Indiana
21700684,22017,1610612747,1/21/2018,LAL vs. NYK,W,127,1610612752,L,107,Final,2017,18997.0,Tied
21700683,22017,1610612738,1/21/2018,BOS vs. ORL,L,95,1610612753,W,103,Final,2017,18624.0,Boston
21700685,22017,1610612765,1/21/2018,DET vs. BKN,L,100,1610612751,W,101,Final,2017,17554.0,Detroit
21700695,22017,1610612746,1/22/2018,LAC vs. MIN,L,118,1610612750,W,126,Final,2017,16347.0,Minnesota
21700689,22017,1610612745,1/22/2018,HOU vs. MIA,W,99,1610612748,L,90,Final,2017,18055.0,Houston
21700691,22017,1610612749,1/22/2018,MIL vs. PHX,W,109,1610612756,L,105,Final,2017,14766.0,Milwaukee
21700693,22017,1610612742,1/22/2018,DAL vs. WAS,W,98,1610612764,L,75,Final,2017,19328.0,Dallas
21700688,22017,1610612737,1/22/2018,ATL vs. UTA,W,104,1610612762,L,90,Final,2017,11096.0,Atlanta
21700694,22017,1610612743,1/22/2018,DEN vs. POR,W,104,1610612757,L,101,Final,2017,14474.0,Denver
21700687,22017,1610612766,1/22/2018,CHA vs. SAC,W,112,1610612758,L,107,Final,2017,11806.0,Charlotte
21700690,22017,1610612763,1/22/2018,MEM vs. PHI,W,105,1610612755,L,101,Final,2017,14288.0,Tied
21700692,22017,1610612740,1/22/2018,NOP vs. CHI,W,132,1610612741,L,128,Final,2017,17101.0,New Orleans
21700699,22017,1610612744,1/23/2018,GSW vs. NYK,W,123,1610612752,L,112,Final,2017,19596.0,Golden State
21700700,22017,1610612747,1/23/2018,LAL vs. BOS,W,108,1610612738,L,107,Final,2017,18997.0,Tied
21700698,22017,1610612759,1/23/2018,SAS vs. CLE,W,114,1610612739,L,102,Final,2017,18418.0,San Antonio
21700696,22017,1610612753,1/23/2018,ORL vs. SAC,L,99,1610612758,W,105,Final,2017,18846.0,Sacramento
21700697,22017,1610612760,1/23/2018,OKC vs. BKN,W,109,1610612751,L,108,Final,2017,18203.0,Tied
21700704,22017,1610612755,1/24/2018,PHI vs. CHI,W,115,1610612741,L,101,Final,2017,20547.0,Philadelphia
21700709,22017,1610612746,1/24/2018,LAC vs. BOS,L,102,1610612738,W,113,Final,2017,19430.0,Tied
21700702,22017,1610612765,1/24/2018,DET vs. UTA,L,95,1610612762,W,98,Final,2017,15682.0,Utah
21700708,22017,1610612757,1/24/2018,POR vs. MIN,W,123,1610612750,L,114,Final,2017,18920.0,Tied
21700708,22017,1610612757,1/24/2018,POR vs. MIN,W,123,1610612750,L,114,Final,2017,,
21700703,22017,1610612754,1/24/2018,IND vs. PHX,W,116,1610612756,L,101,Final,2017,14060.0,Indiana
21700706,22017,1610612742,1/24/2018,DAL vs. HOU,L,97,1610612745,W,104,Final,2017,19378.0,Houston
21700705,22017,1610612737,1/24/2018,ATL vs. TOR,L,93,1610612761,W,108,Final,2017,12780.0,Toronto
21700701,22017,1610612766,1/24/2018,CHA vs. NOP,L,96,1610612740,W,101,Final,2017,14588.0,New Orleans
21700707,22017,1610612763,1/24/2018,MEM vs. SAS,L,85,1610612759,W,108,Final,2017,15812.0,San Antonio
21700713,22017,1610612744,1/25/2018,GSW vs. MIN,W,126,1610612750,L,113,Final,2017,19596.0,Golden State
21700710,22017,1610612748,1/25/2018,MIA vs. SAC,L,88,1610612758,W,89,Final,2017,19600.0,Sacramento
21700712,22017,1610612743,1/25/2018,DEN vs. NYK,W,130,1610612752,L,118,Final,2017,15482.0,Tied
21700711,22017,1610612760,1/25/2018,OKC vs. WAS,W,121,1610612764,L,112,Final,2017,18203.0,Tied
21700722,22017,1610612759,1/26/2018,SAS vs. PHI,L,78,1610612755,W,97,Final,2017,18418.0,Philadelphia
21700717,22017,1610612741,1/26/2018,CHI vs. LAL,L,103,1610612747,W,108,Final,2017,21827.0,L.A. Lakers
21700723,22017,1610612756,1/26/2018,PHX vs. NYK,L,85,1610612752,W,107,Final,2017,17068.0,New York
21700715,22017,1610612739,1/26/2018,CLE vs. IND,W,115,1610612754,L,108,Final,2017,20562.0,Indiana
21700719,22017,1610612749,1/26/2018,MIL vs. BKN,W,116,1610612751,L,91,Final,2017,18717.0,Milwaukee
21700721,22017,1610612742,1/26/2018,DAL vs. POR,L,93,1610612757,W,107,Final,2017,19876.0,Portland
21700721,22017,1610612742,1/26/2018,DAL vs. POR,L,93,1610612757,W,107,Final,2017,,
21700714,22017,1610612766,1/26/2018,CHA vs. ATL,W,121,1610612737,L,110,Final,2017,15479.0,Charlotte
21700716,22017,1610612761,1/26/2018,TOR vs. UTA,L,93,1610612762,W,97,Final,2017,19800.0,Tied
21700718,22017,1610612763,1/26/2018,MEM vs. LAC,L,100,1610612746,W,109,Final,2017,16369.0,Tied
21700720,22017,1610612740,1/26/2018,NOP vs. HOU,W,115,1610612745,L,113,Final,2017,17186.0,Houston
21700728,22017,1610612744,1/27/2018,GSW vs. BOS,W,109,1610612738,L,105,Final,2017,19596.0,Tied
21700727,22017,1610612748,1/27/2018,MIA vs. CHA,W,95,1610612766,L,91,Final,2017,19600.0,Miami
21700724,22017,1610612765,1/27/2018,DET vs. OKC,L,108,1610612760,W,121,Final,2017,20491.0,Tied
21700725,22017,1610612754,1/27/2018,IND vs. ORL,W,114,1610612753,L,112,Final,2017,17923.0,Indiana
21700726,22017,1610612737,1/27/2018,ATL vs. WAS,L,104,1610612764,W,129,Final,2017,15843.0,Tied
21700730,22017,1610612743,1/27/2018,DEN vs. DAL,W,91,1610612742,L,89,Final,2017,19520.0,Tied
21700729,22017,1610612750,1/27/2018,MIN vs. BKN,W,111,1610612751,L,97,Final,2017,16231.0,Tied
21700737,22017,1610612759,1/28/2018,SAS vs. SAC,W,113,1610612758,L,98,Final,2017,18418.0,San Antonio
21700731,22017,1610612741,1/28/2018,CHI vs. MIL,L,96,1610612749,W,110,Final,2017,21630.0,Tied
21700734,22017,1610612739,1/28/2018,CLE vs. DET,W,121,1610612765,L,104,Final,2017,20562.0,Cleveland
21700732,22017,1610612745,1/28/2018,HOU vs. PHX,W,113,1610612756,L,102,Final,2017,18055.0,Houston
21700735,22017,1610612761,1/28/2018,TOR vs. LAL,W,123,1610612747,L,111,Final,2017,19800.0,Toronto
21700736,22017,1610612760,1/28/2018,OKC vs. PHI,W,122,1610612755,L,112,Final,2017,18202.0,Oklahoma City
21700733,22017,1610612740,1/28/2018,NOP vs. LAC,L,103,1610612746,W,112,Final,2017,16378.0,New Orleans
21700741,22017,1610612749,1/29/2018,MIL vs. PHI,W,107,1610612755,L,95,Final,2017,14126.0,Tied
21700738,22017,1610612754,1/29/2018,IND vs. CHA,W,105,1610612766,L,96,Final,2017,14225.0,Tied
21700742,22017,1610612742,1/29/2018,DAL vs. MIA,L,88,1610612748,W,95,Final,2017,19555.0,Miami
21700739,22017,1610612737,1/29/2018,ATL vs. MIN,W,105,1610612750,L,100,Final,2017,12589.0,Tied
21700743,22017,1610612743,1/29/2018,DEN vs. BOS,L,110,1610612738,W,111,Final,2017,19520.0,Boston
21700740,22017,1610612763,1/29/2018,MEM vs. PHX,W,120,1610612756,L,109,Final,2017,13202.0,Phoenix
21700750,22017,1610612759,1/30/2018,SAS vs. DEN,W,106,1610612743,L,104,Final,2017,18418.0,Tied
21700745,22017,1610612752,1/30/2018,NYK vs. BKN,W,111,1610612751,L,95,Final,2017,19505.0,New York
21700752,22017,1610612746,1/30/2018,LAC vs. POR,L,96,1610612757,W,104,Final,2017,16705.0,Portland
21700748,22017,1610612745,1/30/2018,HOU vs. ORL,W,114,1610612753,L,107,Final,2017,18055.0,Houston
21700747,22017,1610612765,1/30/2018,DET vs. CLE,W,125,1610612739,L,114,Final,2017,18508.0,Cleveland
21700751,22017,1610612762,1/30/2018,UTA vs. GSW,W,129,1610612744,L,99,Final,2017,18306.0,Utah
21700744,22017,1610612764,1/30/2018,WAS vs. OKC,W,102,1610612760,L,96,Final,2017,20356.0,Tied
21700746,22017,1610612761,1/30/2018,TOR vs. MIN,W,109,1610612750,L,104,Final,2017,19800.0,Tied
