id,first_name,last_name,player_slug,country,last_affiliation,height,weight,season_exp,jersey,position,rosterstatus,team_id,team_name,team_abbreviation,team_city,playercode,from_year,to_year,draft_year,draft_round,draft_number,pts,ast,reb,all_star_appearances,pie
201942,DeMar,DeRozan,demar-derozan,USA,Southern California/USA,78.0,220.0,11,10,Guard-Forward,Active,1610612759,Spurs,SAS,San Antonio,demar_derozan,2009,2020,2009,1,9,20.6,7.4,4.5,,0.144
76562,Hank,DeZonie,hank-dezonie,USA,Clark Atlanta/USA,77.0,215.0,0,10,Forward,Inactive,1610612737,Blackhawks,TCB,Tri-Cities,HISTADD_hank_dezonie,1950,1950,Undrafted,Undrafted,Undrafted,3.4,1.8,3.6,0.0,
203473,Dewayne,Dedmon,dewayne-dedmon,USA,Southern California/USA,84.0,245.0,7,14,Center,Inactive,1610612737,Hawks,ATL,Atlanta,dewayne_dedmon,2013,2019,Undrafted,Undrafted,Undrafted,6.4,0.7,6.0,0.0,
76548,Red,Dehnert,red-dehnert,USA,Columbia/USA,,,0,,,Inactive,1610610032,Steamrollers,PRO,Providence,HISTADD_red_dehnert,1946,1946,Undrafted,Undrafted,Undrafted,1.4,0.0,,0.0,
1626214,Bryce,Dejean-Jones,bryce-dejean-jones,USA,Iowa State/USA,78.0,203.0,0,,Guard,Inactive,0,,,,bryce_dejean-jones,2015,2015,Undrafted,Undrafted,Undrafted,5.6,1.1,3.4,0.0,
1626155,Sam,Dekker,sam-dekker,USA,Wisconsin/USA,81.0,230.0,4,8,Forward,Inactive,1610612764,Wizards,WAS,Washington,sam_dekker,2015,2018,2015,1,18,5.5,0.8,3.0,0.0,
1627098,Malcolm,Delaney,malcolm-delaney,USA,Virginia Tech/USA,75.0,190.0,1,5,Guard,Inactive,1610612737,Hawks,ATL,Atlanta,malcolm_delaney,2016,2017,Undrafted,Undrafted,Undrafted,5.7,2.8,1.8,0.0,
2568,Carlos,Delfino,carlos-delfino,Argentina,Fortitudo Bologna/Argentina,78.0,230.0,8,10,Guard-Forward,Inactive,1610612765,Pistons,DET,Detroit,carlos_delfino,2004,2013,2003,1,25,8.1,1.7,3.6,0.0,
1629116,Angel,Delgado,angel-delgado,Dominican Republic,Seton Hall/Dominican Republic,82.0,245.0,1,31,Center,Inactive,1610612746,Clippers,LAC,LA,angel_delgado,2018,2018,Undrafted,Undrafted,Undrafted,1.5,0.0,2.0,0.0,
960,Tony,Delk,tony-delk,USA,Kentucky/USA,74.0,189.0,9,0,Guard,Inactive,1610612756,Suns,PHX,Phoenix,tony_delk,1996,2005,1996,1,16,9.1,1.9,2.5,0.0,
203521,Matthew,Dellavedova,matthew-dellavedova,Australia,St.Mary's College of California/Australia,75.0,200.0,7,18,Guard,Active,1610612739,Cavaliers,CLE,Cleveland,matthew_dellavedova,2013,2020,Undrafted,Undrafted,Undrafted,3.1,3.2,1.3,,0.059
725,Dell,Demps,dell-demps,USA,Pacific/USA,75.0,205.0,2,,Guard,Inactive,0,,,,dell_demps,1993,1996,Undrafted,Undrafted,Undrafted,3.0,0.5,0.5,0.0,
2736,Luol,Deng,luol-deng,United Kingdom,Duke/United Kingdom,81.0,237.0,15,9,Forward,Inactive,1610612750,Timberwolves,MIN,Minnesota,luol_deng,2004,2018,2004,1,7,14.8,2.3,6.1,2.0,
202458,Justin,Dentmon,justin-dentmon,USA,Washington/USA,71.0,185.0,1,,Guard,Inactive,0,,,,justin_dentmon,2011,2012,Undrafted,Undrafted,Undrafted,3.3,1.3,1.0,0.0,
1629094,Marcus,Derrickson,marcus-derrickson,USA,Georgetown/USA,79.0,249.0,1,32,Forward,Inactive,1610612744,Warriors,GSW,Golden State,marcus_derrickson,2018,2018,Undrafted,Undrafted,Undrafted,4.2,0.1,1.2,0.0,
1628978,Donte,DiVincenzo,donte-divincenzo,USA,Villanova/USA,76.0,203.0,2,0,Guard,Active,1610612749,Bucks,MIL,Milwaukee,donte_divincenzo,2018,2020,2018,1,17,10.5,3.1,5.5,,0.089
1760,Derrick,Dial,derrick-dial,USA,Eastern Michigan/USA,76.0,184.0,4,13,Guard,Inactive,1610612759,Spurs,SAS,San Antonio,derrick_dial,1999,2003,1998,2,52,3.1,0.8,1.6,0.0,
1627767,Cheick,Diallo,cheick-diallo,Mali,Kansas/Mali,80.0,219.0,4,14,Forward-Center,Inactive,1610612756,Suns,PHX,Phoenix,cheick_diallo,2016,2019,2016,2,33,5.3,0.4,4.2,0.0,
1628977,Hamidou,Diallo,hamidou-diallo,USA,Kentucky/USA,77.0,202.0,2,6,Guard,Active,1610612765,Pistons,DET,Detroit,hamidou_diallo,2018,2020,2018,2,45,11.9,2.4,5.2,,0.103
2564,Boris,Diaw,boris-diaw,France,Pau Orthez/France,80.0,250.0,14,33,Center-Forward,Inactive,1610612759,Spurs,SAS,San Antonio,boris_diaw,2003,2016,2003,1,21,8.6,3.5,4.4,0.0,
200821,Yakhouba,Diawara,yakhouba-diawara,USA,Pepperdine/USA,79.0,225.0,4,9,Forward-Guard,Inactive,1610612743,Nuggets,DEN,Denver,yakhouba_diawara,2006,2009,Undrafted,Undrafted,Undrafted,3.5,0.7,1.4,0.0,
200799,Guillermo,Diaz,guillermo-diaz,USA,Miami/USA,,,0,,,Inactive,0,,,,guillermo_diaz,2007,2016,2006,2,52,0.8,0.2,0.3,0.0,
2424,Dan,Dickau,dan-dickau,USA,Gonzaga/USA,72.0,180.0,6,10,Guard,Inactive,1610612737,Hawks,ATL,Atlanta,dan_dickau,2002,2007,2002,1,28,5.8,2.5,1.4,0.0,
2079,Kaniel,Dickens,kaniel-dickens,USA,Idaho/USA,80.0,215.0,2,,Forward,Inactive,0,,,,kaniel_dickens,2003,2007,2000,2,50,1.2,0.1,0.6,0.0,
76563,Henry,Dickerson,henry-dickerson,USA,University of Charleston/USA,76.0,190.0,1,13,Guard,Inactive,1610612765,Pistons,DET,Detroit,HISTADD_henry_dickerson,1975,1976,Undrafted,Undrafted,Undrafted,2.0,0.8,0.2,0.0,
1722,Michael,Dickerson,michael-dickerson,USA,Arizona/USA,77.0,190.0,5,8,Guard,Inactive,1610612763,Grizzlies,MEM,Memphis,michael_dickerson,1998,2002,1998,1,14,15.4,2.6,2.9,0.0,
101143,Travis,Diener,travis-diener,USA,Marquette/USA,73.0,175.0,5,27,Guard,Inactive,1610612754,Pacers,IND,Indiana,travis_diener,2005,2009,2005,2,38,4.8,2.4,1.4,0.0,
203476,Gorgui,Dieng,gorgui-dieng,Senegal,Louisville/Senegal,82.0,252.0,7,14,Center,Active,1610612763,Grizzlies,MEM,Memphis,gorgui_dieng,2013,2020,2013,1,21,7.9,1.3,4.5,,0.124
76570,Bob,Dille,bob-dille,USA,Valparaiso/USA,75.0,190.0,0,,Forward,Inactive,1610610028,Falcons,DEF,Detroit,HISTADD_oscar_dille,1946,1946,Undrafted,Undrafted,Undrafted,5.2,0.7,,0.0,
76574,Byron,Dinkins,byron-dinkins,USA,North Carolina-Charlotte/USA,73.0,170.0,1,5,Guard,Inactive,1610612745,Rockets,HOU,Houston,HISTADD_byron_dinkins,1989,1990,Undrafted,Undrafted,Undrafted,3.4,2.1,1.2,0.0,
76576,Bill,Dinwiddie,bill-dinwiddie,USA,New Mexico Highlands/USA,79.0,220.0,3,20,Forward,Inactive,1610612758,Royals,CIN,Cincinnati,HISTADD_bill_dinwiddie,1967,1971,Undrafted,Undrafted,Undrafted,4.4,0.6,3.3,0.0,
203915,Spencer,Dinwiddie,spencer-dinwiddie,USA,Colorado/USA,77.0,215.0,6,26,Guard,Active,1610612751,Nets,BKN,Brooklyn,spencer_dinwiddie,2014,2020,2014,2,38,6.7,3.0,4.3,,0.102
101113,Ike,Diogu,ike-diogu,USA,Arizona State/USA,81.0,250.0,6,,Forward,Inactive,0,,,,ike_diogu,2005,2011,2005,1,9,6.0,0.3,3.1,0.0,
2205,DeSagana,Diop,desagana-diop,Senegal,Oak Hill Academy (VA)/Senegal,84.0,280.0,12,2,Center,Inactive,1610612742,Mavericks,DAL,Dallas,desagana_diop,2001,2012,2001,1,8,2.0,0.4,3.7,0.0,
2413,Juan,Dixon,juan-dixon,USA,Maryland/USA,75.0,165.0,7,12,Guard,Inactive,1610612764,Wizards,WAS,Washington,juan_dixon,2002,2008,2002,1,17,8.4,1.8,1.9,0.0,
1059,Aleksandar,Djordjevic,aleksandar-djordjevic,Serbia,Fortitudo Bologna/Serbia,74.0,198.0,0,,Guard,Inactive,0,,,,aleksandar_djordjevic,1996,1996,Undrafted,Undrafted,Undrafted,3.1,0.6,0.6,0.0,
1720,Michael,Doleac,michael-doleac,USA,Utah/USA,83.0,262.0,10,51,Center,Inactive,1610612753,Magic,ORL,Orlando,michael_doleac,1998,2007,1998,1,12,4.9,0.6,3.3,0.0,
76581,Joe,Dolhon,joe-dolhon,USA,New York University/USA,72.0,175.0,1,,Guard,Inactive,1610610024,Bullets,BAL,Baltimore,HISTADD_joe_dolhon,1949,1950,Undrafted,Undrafted,Undrafted,6.4,2.3,1.4,0.0,
76582,Bob,Doll,bob-doll,USA,Colorado/USA,76.0,195.0,3,19,Forward,Inactive,1610610034,Bombers,BOM,St. Louis,HISTADD_bob_doll,1946,1949,Undrafted,Undrafted,Undrafted,8.4,1.4,,0.0,
1629029,Luka,Doncic,luka-doncic,Slovenia,Real Madrid/Slovenia,79.0,230.0,2,77,Forward-Guard,Active,1610612742,Mavericks,DAL,Dallas,luka_don,2018,2020,2018,1,3,29.0,9.2,8.4,,0.187
2039,Keyon,Dooling,keyon-dooling,USA,Missouri/USA,75.0,195.0,13,55,Guard,Inactive,1610612746,Clippers,LAC,Los Angeles,keyon_dooling,2000,2012,2000,1,10,7.0,2.2,1.3,0.0,
201595,Joey,Dorsey,joey-dorsey,USA,Memphis/USA,,,3,,,Inactive,0,,,,joey_dorsey,2008,2016,2008,2,33,2.6,0.4,3.9,0.0,
1628416,Tyler,Dorsey,tyler-dorsey,USA,Oregon/USA,77.0,183.0,2,22,Guard,Inactive,1610612763,Grizzlies,MEM,Memphis,tyler_dorsey,2017,2018,2017,2,41,6.7,1.3,2.3,0.0,
1629652,Luguentz,Dort,luguentz-dort,Canada,Arizona State/Canada,75.0,215.0,1,5,Guard,Active,1610612760,Thunder,OKC,Oklahoma City,luguentz_dort,2019,2020,Undrafted,Undrafted,Undrafted,12.6,1.6,3.5,,0.056
1628422,Damyean,Dotson,damyean-dotson,USA,Houston/USA,77.0,210.0,3,21,Guard,Active,1610612739,Cavaliers,CLE,Cleveland,damyean_dotson,2017,2020,2017,2,44,6.7,2.2,1.9,,0.077
200763,Quincy,Douby,quincy-douby,USA,Rutgers/USA,75.0,175.0,3,5,Guard,Inactive,1610612758,Kings,SAC,Sacramento,quincy_douby,2006,2008,2006,1,19,4.1,0.7,1.1,0.0,
201962,Toney,Douglas,toney-douglas,USA,Florida State/USA,74.0,195.0,7,,Guard,Inactive,0,,,,toney_douglas,2009,2016,2009,1,29,7.6,2.3,2.2,0.0,
201604,Chris,Douglas-Roberts,chris-douglas-roberts,USA,Memphis/USA,79.0,210.0,6,,Guard,Inactive,0,,,,chris_douglas-roberts,2008,2014,2008,2,40,7.1,1.1,2.1,0.0,
1629635,Sekou,Doumbouya,sekou-doumbouya,France,Limoges/France,80.0,230.0,1,45,Forward,Active,1610612765,Pistons,DET,Detroit,sekou_doumbouya,2019,2020,2019,1,15,3.9,0.6,2.2,,0.036
202220,Zabian,Dowdell,zabian-dowdell,USA,Virginia Tech/USA,75.0,191.0,1,22,Guard,Inactive,1610612756,Suns,PHX,Phoenix,zabian_dowdell,2010,2010,Undrafted,Undrafted,Undrafted,5.0,2.1,0.8,0.0,
76593,Bill,Downey,bill-downey,USA,Marquette/USA,78.0,210.0,0,,Center,Inactive,1610610032,Steamrollers,PRO,Providence,HISTADD_bill_downey,1947,1947,Undrafted,Undrafted,Undrafted,0.0,0.0,,0.0,
1628495,Milton,Doyle,milton-doyle,USA,Loyola-Chicago/USA,76.0,180.0,1,14,Guard,Inactive,1610612751,Nets,BKN,Brooklyn,milton_doyle,2017,2017,Undrafted,Undrafted,Undrafted,3.4,1.0,1.8,0.0,
1628408,PJ,Dozier,pj-dozier,USA,South Carolina/USA,78.0,205.0,3,35,Guard-Forward,Active,1610612743,Nuggets,DEN,Denver,pj_dozier,2017,2020,Undrafted,Undrafted,Undrafted,7.7,1.6,3.8,,0.087
76596,Terry,Dozier,terry-dozier,USA,South Carolina/USA,81.0,210.0,0,23,Forward,Inactive,1610612766,Hornets,CHH,Charlotte,HISTADD_terry_dozier,1989,1989,Undrafted,Undrafted,Undrafted,2.4,0.3,1.7,0.0,
201609,Goran,Dragic,goran-dragic,Slovenia,Union Olimpija/Slovenia,75.0,190.0,12,7,Guard,Active,1610612748,Heat,MIA,Miami,goran_dragic,2008,2020,2008,2,45,13.9,4.9,3.3,,0.102
204054,Zoran,Dragic,zoran-dragic,Slovenia,Malaga/Slovenia,77.0,200.0,0,12,Guard-Forward,Inactive,1610612748,Heat,MIA,Miami,zoran_dragic,2014,2014,Undrafted,Undrafted,Undrafted,1.8,0.3,0.5,0.0,
1724,Bryce,Drew,bryce-drew,USA,Valparaiso/USA,75.0,184.0,5,,Guard,Inactive,0,,,,bryce_drew,1998,2003,1998,1,16,4.4,2.2,1.2,0.0,
203580,Larry,Drew II,larry-drew-ii,USA,UCLA/USA,74.0,180.0,1,1,Guard,Inactive,1610612755,76ers,PHI,Philadelphia,larry_drew ii,2014,2017,Undrafted,Undrafted,Undrafted,2.9,2.5,0.8,0.0,
1041,Nate,Driggers,nate-driggers,USA,Montevallo/USA,77.0,215.0,0,27,Guard-Forward,Inactive,1610612738,Celtics,BOS,Boston,nate_driggers,1996,1996,Undrafted,Undrafted,Undrafted,2.4,0.4,1.5,0.0,
1542,Predrag,Drobnjak,predrag-drobnjak,Serbia,Efes Pilsen/Serbia,83.0,270.0,4,14,Center,Inactive,1610612760,SuperSonics,SEA,Seattle,predrag_drobnjak,2001,2004,1997,2,48,7.9,0.8,3.5,0.0,
203083,Andre,Drummond,andre-drummond,USA,Connecticut/USA,82.0,279.0,8,3,Center,Active,1610612739,Cavaliers,CLE,Cleveland,andre_drummond,2012,2020,2012,1,9,17.5,2.6,13.5,,0.153
201162,Jared,Dudley,jared-dudley,USA,Boston College/USA,78.0,237.0,13,10,Forward,Active,1610612747,Lakers,LAL,Los Angeles,jared_dudley,2007,2020,2007,1,22,0.5,0.5,1.7,,0.057
2768,Chris,Duhon,chris-duhon,USA,Duke/USA,73.0,190.0,9,21,Guard,Inactive,1610612741,Bulls,CHI,Chicago,chris_duhon,2004,2012,2004,2,38,6.5,4.4,2.3,0.0,
1626251,Duje,Dukan,duje-dukan,Croatia,Wisconsin/Croatia,81.0,220.0,1,26,Forward,Inactive,1610612758,Kings,SAC,Sacramento,duje_dukan,2015,2015,Undrafted,Undrafted,Undrafted,6.0,1.0,4.0,0.0,
1495,Tim,Duncan,tim-duncan,US Virgin Islands,Wake Forest/US Virgin Islands,83.0,250.0,19,21,Center-Forward,Inactive,1610612759,Spurs,SAS,San Antonio,tim_duncan,1997,2015,1997,1,1,19.0,3.0,10.8,15.0,
2399,Mike,Dunleavy,mike-dunleavy,USA,Duke/USA,81.0,230.0,15,34,Guard-Forward,Inactive,1610612744,Warriors,GSW,Golden State,mike_dunleavy,2002,2016,2002,1,3,11.2,2.2,4.3,0.0,
1627739,Kris,Dunn,kris-dunn,USA,Providence/USA,75.0,205.0,4,32,Guard,Active,1610612737,Hawks,ATL,Atlanta,kris_dunn,2016,2020,2016,1,5,7.3,3.4,3.6,,0.082
2648,Ronald,Dupree,ronald-dupree,USA,Louisiana State/USA,79.0,209.0,6,,Forward,Inactive,0,,,,ronald_dupree,2003,2010,Undrafted,Undrafted,Undrafted,3.5,0.6,2.2,0.0,
201142,Kevin,Durant,kevin-durant,USA,Texas/USA,82.0,240.0,12,7,Forward,Active,1610612751,Nets,BKN,Brooklyn,kevin_durant,2007,2020,2007,1,2,29.0,5.3,7.3,,0.163
1628979,Trevon,Duval,trevon-duval,USA,Duke/USA,74.0,189.0,1,0,Guard,Inactive,1610612745,Rockets,HOU,Houston,trevon_duval,2018,2018,Undrafted,Undrafted,Undrafted,1.7,0.7,0.3,0.0,
76624,Jack,Dwan,jack-dwan,USA,Loyola-Chicago/USA,76.0,200.0,0,19,Forward,Inactive,1610612747,Lakers,MNL,Minneapolis,HISTADD_jack_dwan,1948,1948,Undrafted,Undrafted,Undrafted,4.6,2.2,,0.0,
202406,Jerome,Dyson,jerome-dyson,USA,Connecticut/USA,75.0,180.0,1,11,Guard,Inactive,1610612740,Hornets,NOH,New Orleans,jerome_dyson,2011,2011,Undrafted,Undrafted,Undrafted,7.4,2.0,2.1,0.0,
76630,Ed,Earle,ed-earle,USA,Loyola-Chicago/USA,75.0,190.0,0,6,Forward,Inactive,1610612755,Nationals,PHI,Syracuse,HISTADD_ed_earle,1953,1953,Undrafted,Undrafted,Undrafted,2.0,0.0,1.0,0.0,
203921,Cleanthony,Early,cleanthony-early,USA,Wichita State/USA,80.0,210.0,2,11,Forward,Inactive,1610612752,Knicks,NYK,New York,cleanthony_early,2014,2015,2014,2,34,4.3,0.8,2.2,0.0,
202365,Devin,Ebanks,devin-ebanks,USA,West Virginia/USA,81.0,215.0,3,3,Forward,Inactive,1610612747,Lakers,LAL,Los Angeles,devin_ebanks,2010,2012,2010,2,43,3.6,0.4,1.9,0.0,
2569,Ndudi,Ebi,ndudi-ebi,USA,Westbury Christian HS (TX)/USA,81.0,195.0,2,44,Forward,Inactive,1610612750,Timberwolves,MIN,Minnesota,ndudi_ebi,2003,2004,2003,1,26,2.1,0.2,1.0,0.0,
204067,Jarell,Eddie,jarell-eddie,USA,Virginia Tech/USA,79.0,218.0,2,31,Guard-Forward,Inactive,1610612764,Wizards,WAS,Washington,jarell_eddie,2015,2017,Undrafted,Undrafted,Undrafted,2.6,0.1,0.9,0.0,
76635,Patrick,Eddie,patrick-eddie,USA,Mississippi/USA,83.0,240.0,0,41,Center,Inactive,1610612752,Knicks,NYK,New York,HISTADD_patrick_eddie,1991,1991,Undrafted,Undrafted,Undrafted,1.0,0.0,0.3,0.0,
721,Tyus,Edney,tyus-edney,USA,UCLA/USA,70.0,166.0,3,2,Guard,Inactive,1610612758,Kings,SAC,Sacramento,tyus_edney,1995,2000,1995,2,47,7.6,4.0,1.7,0.0,
76646,Bill,Edwards,bill-edwards,USA,Wright State/USA,80.0,215.0,0,40,Forward,Inactive,1610612755,76ers,PHI,Philadelphia,HISTADD_bill_edwards,1993,1993,Undrafted,Undrafted,Undrafted,2.0,1.3,4.7,0.0,
1629035,Carsen,Edwards,carsen-edwards,USA,Purdue/USA,71.0,200.0,1,4,Guard,Active,1610612738,Celtics,BOS,Boston,carsen_edwards,2019,2020,2019,2,33,5.1,0.6,1.1,,0.076
2451,Corsley,Edwards,corsley-edwards,USA,Central Connecticut State/USA,81.0,275.0,0,,Forward,Inactive,0,,,,corsley_edwards,2002,2004,2002,2,57,2.7,0.3,2.5,0.0,
2823,John,Edwards,john-edwards,USA,Kent State/USA,84.0,275.0,2,54,Center,Inactive,1610612737,Hawks,ATL,Atlanta,john_edwards,2004,2005,Undrafted,Undrafted,Undrafted,1.5,0.1,1.0,0.0,
202197,Shane,Edwards,shane-edwards,USA,Arkansas-Little Rock/USA,79.0,220.0,0,,Forward,Inactive,0,,,,shane_edwards,2013,2013,Undrafted,Undrafted,Undrafted,1.0,0.0,1.0,0.0,
1629053,Vincent,Edwards,vincent-edwards,USA,Purdue/USA,80.0,225.0,1,12,Forward,Inactive,1610612745,Rockets,HOU,Houston,vincent_edwards,2018,2018,2018,2,52,1.5,0.0,1.0,0.0,
76648,Lonnie,Eggleston,lonnie-eggleston,USA,Oklahoma State/USA,72.0,170.0,0,,Guard,Inactive,1610610034,Bombers,BOM,St. Louis,HISTADD_lonnie_eggleston,1948,1948,Undrafted,Undrafted,Undrafted,2.0,0.5,,0.0,
76651,Dick,Eichhorst,dick-eichhorst,USA,Southeast Missouri/USA,75.0,200.0,0, ,Guard,Inactive,1610612737,Hawks,STL,St. Louis,HISTADD_dick_eichhorst,1961,1961,Undrafted,Undrafted,Undrafted,2.0,3.0,1.0,0.0,
1918,Obinna,Ekezie,obinna-ekezie,Nigeria,Maryland/Nigeria,81.0,270.0,4,,Center,Inactive,0,,,,obinna_ekezie,1999,2004,1999,2,37,3.6,0.2,2.7,0.0,
2064,Khalid,El-Amin,khalid-el-amin,USA,Connecticut/USA,70.0,200.0,1,11,Guard,Inactive,1610612741,Bulls,CHI,Chicago,khalid_el-amin,2000,2002,2000,2,34,6.3,2.9,1.6,0.0,
76653,Don,Eliason,don-eliason,USA,Hamline/USA,74.0,210.0,0,14,Forward,Inactive,1610612738,Celtics,BOS,Boston,HISTADD_don_eliason,1946,1946,Undrafted,Undrafted,Undrafted,0.0,0.0,,0.0,
76655,Ray,Ellefson,ray-ellefson,USA,West Texas A&M/USA,80.0,230.0,1, ,Center,Inactive,1610612752,Knicks,NYK,New York,HISTADD_ray_ellefson,1948,1950,Undrafted,Undrafted,Undrafted,1.0,0.0,2.7,0.0,
1627740,Henry,Ellenson,henry-ellenson,USA,Marquette/USA,82.0,240.0,4,,Forward-Center,Inactive,0,,,,henry_ellenson,2016,2020,2016,1,18,7.5,2.5,6.0,,0.106
201961,Wayne,Ellington,wayne-ellington,USA,North Carolina/USA,76.0,207.0,11,8,Guard,Active,1610612765,Pistons,DET,Detroit,wayne_ellington,2009,2020,2009,1,28,10.6,1.4,1.8,,0.073
1677,Harold,Ellis,harold-ellis,USA,Morehouse/USA,77.0,220.0,2,3,Forward-Guard,Inactive,1610612746,Clippers,LAC,Los Angeles,harold_ellis,1993,1997,Undrafted,Undrafted,Undrafted,5.8,0.6,2.0,0.0,
101145,Monta,Ellis,monta-ellis,USA,Lanier HS (MS)/USA,75.0,185.0,12,11,Guard,Inactive,1610612744,Warriors,GSW,Golden State,monta_ellis,2005,2016,2005,2,40,17.8,4.6,3.5,0.0,
1922,Francisco,Elson,francisco-elson,Netherlands,California/Netherlands,84.0,240.0,8,,Center-Forward,Inactive,0,,,,francisco_elson,2003,2011,1999,2,41,3.7,0.6,3.5,0.0,
2408,Melvin,Ely,melvin-ely,USA,Fresno State/USA,82.0,260.0,8,4,Center-Forward,Inactive,1610612766,Bobcats,CHA,Charlotte,melvin_ely,2002,2013,2002,1,12,5.3,0.7,3.2,0.0,
203954,Joel,Embiid,joel-embiid,Cameroon,Kansas/Cameroon,84.0,280.0,4,21,Center-Forward,Active,1610612755,76ers,PHI,Philadelphia,joel_embiid,2014,2020,2014,1,3,29.9,3.3,11.5,,0.211
2765,Andre,Emmett,andre-emmett,USA,Texas Tech/USA,77.0,230.0,2,,Guard,Inactive,0,,,,andre_emmett,2004,2011,2004,2,35,1.4,0.1,0.6,0.0,
76669,Ned,Endress,ned-endress,USA,Akron/USA,74.0,200.0,0,,Forward,Inactive,1610610026,Rebels,CLR,Cleveland,HISTADD_ned_endress,1946,1946,Undrafted,Undrafted,Undrafted,0.9,0.3,,0.0,
76671,Wayne,Englestad,wayne-englestad,USA,California-Irvine/USA,80.0,245.0,0,43,Forward,Inactive,1610612743,Nuggets,DEN,Denver,HISTADD_wayne_englestad,1988,1988,Undrafted,Undrafted,Undrafted,2.5,0.6,1.5,0.0,
76676,Jojo,English,jojo-english,USA,South Carolina/USA,76.0,195.0,2,3,Guard,Inactive,1610612741,Bulls,CHI,Chicago,HISTADD_jo_jo_english,1992,1994,Undrafted,Undrafted,Undrafted,3.6,0.9,1.1,0.0,
203119,Kim,English,kim-english,USA,Missouri/USA,78.0,200.0,1,24,Guard,Inactive,1610612765,Pistons,DET,Detroit,kim_english,2012,2012,2012,2,44,2.9,0.6,0.9,0.0,
76677,Gene,Englund,gene-englund,USA,Wisconsin/USA,76.0,205.0,0,10,Forward,Inactive,1610612738,Celtics,BOS,Boston,HISTADD_gene_englund,1949,1949,Undrafted,Undrafted,Undrafted,7.8,0.9,,0.0,
203898,Tyler,Ennis,tyler-ennis,Canada,Syracuse/Canada,75.0,194.0,3,10,Guard,Inactive,1610612747,Lakers,LAL,Los Angeles,tyler_ennis,2014,2017,2014,1,18,4.2,1.9,1.3,0.0,
203516,James,Ennis III,james-ennis-iii,USA,California State-Long Beach/USA,78.0,215.0,6,11,Forward,Active,1610612753,Magic,ORL,Orlando,james_ennis iii,2014,2020,2013,2,50,7.5,1.3,3.9,,0.079
201623,Semih,Erden,semih-erden,Turkey,Fenerbahce/Turkey,84.0,240.0,2,9,Center,Inactive,1610612738,Celtics,BOS,Boston,semih_erden,2010,2011,2008,2,60,3.8,0.4,2.8,0.0,
1915,Evan,Eschmeyer,evan-eschmeyer,USA,Northwestern/USA,83.0,250.0,4,0,Center,Inactive,1610612751,Nets,NJN,New Jersey,evan_eschmeyer,1999,2003,1999,2,34,2.8,0.5,3.9,0.0,
76682,Jack,Eskridge,jack-eskridge,USA,Kansas/USA,77.0,200.0,0,,Center,Inactive,1610610029,Jets,JET,Indianapolis,HISTADD_jack_eskridge,1948,1948,Undrafted,Undrafted,Undrafted,2.8,0.6,,0.0,
76683,Vincenzo,Esposito,vincenzo-esposito,Italy,Fortitudo Bologna/Italy,75.0,198.0,0,4,Guard,Inactive,1610612761,Raptors,TOR,Toronto,HISTADD_vincenzo_esposito,1995,1995,Undrafted,Undrafted,Undrafted,3.9,0.8,0.5,0.0,
1629234,Drew,Eubanks,drew-eubanks,USA,Oregon State/USA,81.0,245.0,2,14,Forward-Center,Active,1610612759,Spurs,SAS,San Antonio,drew_eubanks,2018,2020,Undrafted,Undrafted,Undrafted,4.6,0.9,3.2,,0.089
967,Brian,Evans,brian-evans,USA,Indiana/USA,80.0,220.0,2,,Forward,Inactive,0,,,,brian_evans,1996,1998,1996,1,27,3.7,0.8,1.6,0.0,
1628980,Jacob,Evans,jacob-evans,USA,Cincinnati/USA,76.0,210.0,2,12,Guard-Forward,Inactive,1610612750,Timberwolves,MIN,Minnesota,jacob_evans,2018,2019,2018,1,28,2.8,0.9,1.1,0.0,
1628393,Jawun,Evans,jawun-evans,USA,Oklahoma State/USA,72.0,190.0,2,8,Guard,Inactive,1610612760,Thunder,OKC,Oklahoma City,jawun_evans,2017,2018,2017,2,39,4.2,2.0,1.7,0.0,
202379,Jeremy,Evans,jeremy-evans,USA,Western Kentucky/USA,81.0,200.0,6,6,Forward,Inactive,1610612762,Jazz,UTA,Utah,jeremy_evans,2010,2017,2010,2,55,3.5,0.4,2.6,0.0,
2230,Maurice,Evans,maurice-evans,USA,Texas/USA,77.0,220.0,9,6,Guard-Forward,Inactive,1610612737,Hawks,ATL,Atlanta,maurice_evans,2001,2011,Undrafted,Undrafted,Undrafted,6.7,0.7,2.5,0.0,
2501,Reggie,Evans,reggie-evans,USA,Iowa/USA,80.0,245.0,12,30,Center-Forward,Inactive,1610612760,SuperSonics,SEA,Seattle,reggie_evans,2002,2014,Undrafted,Undrafted,Undrafted,4.1,0.6,7.1,0.0,
201936,Tyreke,Evans,tyreke-evans,USA,Memphis/USA,78.0,220.0,9,,Guard,Inactive,0,,,,tyreke_evans,2009,2018,2009,1,4,15.7,4.8,4.6,0.0,
101137,Daniel,Ewing,daniel-ewing,USA,Duke/USA,75.0,185.0,1,3,Guard,Inactive,1610612746,Clippers,LAC,Los Angeles,daniel_ewing,2005,2006,2005,2,32,3.4,1.4,1.2,0.0,
201607,Patrick,Ewing,patrick-ewing,USA,Georgetown/USA,80.0,235.0,1,22,Forward,Inactive,1610612740,Hornets,NOH,New Orleans,patrick_ewing,2010,2010,2008,2,43,0.4,0.3,0.3,0.0,
